name,passmark_multi,passmark_single,tdp,cores,cinebench_single,cinebench_multi,manufacturer,threads
AMD Phenom II X4 B70,2303.0,1209.0,65.0,4.0,,,,
AMD Phenom II X4 B93,2104.0,1141.0,95.0,4.0,,,,
AMD Phenom II X4 B95,2329.0,1238.0,95.0,4.0,,,,
AMD Phenom II X4 B97,2498.0,1326.0,95.0,4.0,,,,
AMD Phenom II X4 B99,2536.0,1377.0,95.0,4.0,,,,
AMD Phenom II X6 1035T,2947.0,1231.0,95.0,6.0,,,,
AMD Phenom II X6 1045T,3034.0,1287.0,95.0,6.0,,,,
AMD Phenom II X6 1055T,3195.0,1314.0,125.0,6.0,,,,
AMD Phenom II X6 1065T,3320.0,1359.0,95.0,6.0,,,,
AMD Phenom II X6 1075T,3284.0,1411.0,125.0,6.0,,,,
AMD Phenom II X6 1090T,3655.0,1456.0,125.0,6.0,,,,
AMD Phenom II X6 1100T,3729.0,1502.0,125.0,6.0,,,,
AMD Phenom II X6 1405T,3335.0,1247.0,95.0,6.0,,,,
AMD Phenom II X620 Dual-Core,1262.0,1339.0,45.0,2.0,,,,
AMD Phenom II X640 Dual-Core,1165.0,1142.0,45.0,2.0,,,,
AMD Phenom II X920 Quad-Core,1669.0,944.0,45.0,4.0,,,,
AMD Phenom II X940 Quad-Core,1797.0,785.0,45.0,4.0,,,,
AMD Phenom X2 Dual-Core GE-5060,1566.0,1053.0,,2.0,,,,
AMD Phenom X2 Dual-Core GE-6060,1722.0,1160.0,,2.0,,,,
AMD Phenom X2 Dual-Core GE-7060,1010.0,1332.0,,2.0,,,,
AMD Phenom X2 Dual-Core GP-7730,884.0,1047.0,,2.0,,,,
AMD Phenom X3 8550,976.0,810.0,95.0,3.0,,,,
AMD Phenom X4 Quad-Core GP-9500,1297.0,711.0,95.0,4.0,,,,
AMD Phenom X4 Quad-Core GP-9530,1228.0,417.0,,4.0,,,,
AMD Phenom X4 Quad-Core GP-9600,1649.0,764.0,95.0,4.0,,,,
AMD Phenom X4 Quad-Core GP-9730,1784.0,957.0,,4.0,,,,
AMD Phenom X4 Quad-Core GS-6560,1063.0,282.0,,4.0,,,,
AMD QC-4000,1155.0,449.0,15.0,4.0,,,,
AMD R-260H APU,954.0,902.0,17.0,2.0,,,,
AMD R-272F APU,1215.0,1087.0,35.0,2.0,,,,
AMD R-460L APU,1183.0,776.0,25.0,4.0,,,,
AMD R-464L APU,1773.0,1123.0,35.0,4.0,,,,
AMD RX-425BB,2724.0,1282.0,35.0,4.0,,,,
AMD RX-427BB,2729.0,1297.0,35.0,4.0,,,,
AMD Ryzen 3 1200,6304.0,1927.0,65.0,4.0,,,,
AMD Ryzen 3 1300X,6925.0,2096.0,65.0,4.0,,,,
AMD Ryzen 3 2200G,6781.0,2060.0,65.0,4.0,,,,
AMD Ryzen 3 2200GE,6537.0,2049.0,35.0,4.0,,,,
AMD Ryzen 3 2200U,3686.0,1681.0,15.0,2.0,,,,
AMD Ryzen 3 2300U,5507.0,1745.0,15.0,4.0,,,,
AMD Ryzen 3 2300X,7566.0,2364.0,65.0,4.0,,,,
AMD Ryzen 3 3100,11660.0,2427.0,65.0,4.0,,,,
AMD Ryzen 3 3200G,7188.0,2218.0,65.0,4.0,,,,
AMD Ryzen 3 3200GE,7317.0,2199.0,35.0,4.0,,,,
AMD Ryzen 3 3200U,3885.0,1826.0,15.0,2.0,,,,
AMD Ryzen 3 3250C,2917.0,1858.0,15.0,2.0,,,,
AMD Ryzen 3 3250U,3988.0,1847.0,15.0,2.0,,,,
AMD Ryzen 3 3300U,5803.0,1899.0,15.0,4.0,,,,
AMD Ryzen 3 3300X,12746.0,2689.0,65.0,4.0,,,,
AMD Ryzen 3 3350U,5904.0,1976.0,15.0,4.0,,,,
AMD Ryzen 3 4300G,10792.0,2548.0,65.0,4.0,,,,
AMD Ryzen 3 4300GE,11332.0,2558.0,35.0,4.0,,,,
AMD Ryzen 3 4300U,7568.0,2325.0,15.0,4.0,,,,
AMD Ryzen 3 5300G,13139.0,3055.0,65.0,4.0,,,,
AMD Ryzen 3 5300GE,13843.0,3104.0,35.0,4.0,,,,
AMD Ryzen 3 5300U,10046.0,2401.0,15.0,4.0,,,,
AMD Ryzen 3 5400U,11839.0,2893.0,15.0,4.0,,,,
AMD Ryzen 3 5425U,9641.0,2788.0,15.0,4.0,,,,
AMD Ryzen 3 PRO 1200,6347.0,1936.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 1300,7717.0,2229.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 2100GE,4187.0,1855.0,35.0,2.0,,,,
AMD Ryzen 3 PRO 2200G,6703.0,2058.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 2200GE,5897.0,2000.0,35.0,4.0,,,,
AMD Ryzen 3 PRO 2300U,5982.0,1853.0,15.0,4.0,,,,
AMD Ryzen 3 PRO 3200G,7037.0,2216.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 3200GE,7071.0,2189.0,35.0,4.0,,,,
AMD Ryzen 3 PRO 3300U,6144.0,2060.0,15.0,4.0,,,,
AMD Ryzen 3 PRO 4200G,11315.0,2564.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 4200GE,10930.0,2540.0,35.0,4.0,,,,
AMD Ryzen 3 PRO 4350G,10833.0,2540.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 4350GE,11270.0,2567.0,35.0,4.0,,,,
AMD Ryzen 3 PRO 4450U,10129.0,2364.0,15.0,4.0,,,,
AMD Ryzen 3 PRO 5350G,13976.0,3104.0,65.0,4.0,,,,
AMD Ryzen 3 PRO 5350GE,13707.0,3106.0,35.0,4.0,,,,
AMD Ryzen 3 PRO 5450U,11453.0,2847.0,15.0,4.0,,,,
AMD Ryzen 3 PRO 5475U,12230.0,3001.0,15.0,4.0,,,,
AMD Ryzen 5 1400,7783.0,1904.0,65.0,4.0,,,,
AMD Ryzen 5 1500X,9083.0,2110.0,65.0,4.0,,,,
AMD Ryzen 5 1600,12314.0,2074.0,65.0,6.0,,,,
AMD Ryzen 5 1600X,12943.0,2183.0,95.0,6.0,,,,
AMD Ryzen 5 2400G,8729.0,2158.0,65.0,4.0,,,,
AMD Ryzen 5 2400GE,8134.0,2180.0,35.0,4.0,,,,
AMD Ryzen 5 2500U,6555.0,1834.0,15.0,4.0,,,,
AMD Ryzen 5 2500X,9384.0,2319.0,65.0,4.0,,,,
AMD Ryzen 5 2600,13195.0,2250.0,65.0,6.0,,,,
AMD Ryzen 5 2600H,7836.0,2136.0,45.0,4.0,,,,
AMD Ryzen 5 2600X,14053.0,2406.0,95.0,6.0,,,,
AMD Ryzen 5 3350G,9067.0,2281.0,65.0,4.0,,,,
AMD Ryzen 5 3350GE,9684.0,2342.0,35.0,4.0,,,,
AMD Ryzen 5 3400G,9331.0,2360.0,65.0,4.0,,,,
AMD Ryzen 5 3400GE,8985.0,2324.0,35.0,4.0,,,,
AMD Ryzen 5 3450U,6824.0,1936.0,15.0,4.0,,,,
AMD Ryzen 5 3500,12836.0,2515.0,65.0,6.0,,,,
AMD Ryzen 5 3500C,5214.0,2171.0,15.0,4.0,,,,
AMD Ryzen 5 3500U,7102.0,1982.0,15.0,4.0,,,,
AMD Ryzen 5 3500X,13319.0,2525.0,65.0,6.0,,,,
AMD Ryzen 5 3550H,7994.0,2078.0,35.0,4.0,,,,
AMD Ryzen 5 3550U,7681.0,2053.0,15.0,4.0,,,,
AMD Ryzen 5 3580U,7846.0,2125.0,15.0,4.0,,,,
AMD Ryzen 5 3600,17822.0,2576.0,65.0,6.0,,,,
AMD Ryzen 5 3600X,18285.0,2670.0,95.0,6.0,,,,
AMD Ryzen 5 3600XT,18780.0,2794.0,95.0,6.0,,,,
AMD Ryzen 5 4500,16698.0,2605.0,65.0,6.0,,,,
AMD Ryzen 5 4500U,11098.0,2454.0,15.0,6.0,,,,
AMD Ryzen 5 4600G,15577.0,2658.0,65.0,6.0,,,,
AMD Ryzen 5 4600GE,15656.0,2605.0,35.0,6.0,,,,
AMD Ryzen 5 4600H,14735.0,2461.0,45.0,6.0,,,,
AMD Ryzen 5 4600HS,14735.0,2468.0,35.0,6.0,,,,
AMD Ryzen 5 4600U,13460.0,2418.0,15.0,6.0,,,,
AMD Ryzen 5 5500,19949.0,3096.0,65.0,6.0,,,,
AMD Ryzen 5 5500U,13190.0,2459.0,15.0,6.0,,,,
AMD Ryzen 5 5600,21350.0,3208.0,65.0,6.0,,,,
AMD Ryzen 5 5600G,19830.0,3187.0,65.0,6.0,,,,
AMD Ryzen 5 5600GE,18879.0,3224.0,35.0,6.0,,,,
AMD Ryzen 5 5600H,17196.0,2982.0,45.0,6.0,,,,
AMD Ryzen 5 5600U,15241.0,2924.0,15.0,6.0,,,,
AMD Ryzen 5 5600X,22088.0,3377.0,65.0,6.0,,,,
AMD Ryzen 5 5625U,15099.0,3050.0,15.0,6.0,,,,
AMD Ryzen 5 PRO 1500,9402.0,2158.0,65.0,4.0,,,,
AMD Ryzen 5 PRO 1600,10401.0,1685.0,65.0,6.0,,,,
AMD Ryzen 5 PRO 2400G,8378.0,2132.0,65.0,4.0,,,,
AMD Ryzen 5 PRO 2400GE,7530.0,2108.0,35.0,4.0,,,,
AMD Ryzen 5 PRO 2500U,6921.0,1829.0,15.0,4.0,,,,
AMD Ryzen 5 PRO 2600,13250.0,2263.0,65.0,6.0,,,,
AMD Ryzen 5 PRO 3350G,9498.0,2328.0,65.0,4.0,,,,
AMD Ryzen 5 PRO 3350GE,9643.0,2340.0,35.0,4.0,,,,
AMD Ryzen 5 PRO 3400G,9307.0,2330.0,65.0,4.0,,,,
AMD Ryzen 5 PRO 3400GE,8269.0,2266.0,35.0,4.0,,,,
AMD Ryzen 5 PRO 3500U,6968.0,1964.0,15.0,4.0,,,,
AMD Ryzen 5 PRO 3600,17900.0,2609.0,65.0,6.0,,,,
AMD Ryzen 5 PRO 4400G,16456.0,2656.0,,6.0,,,,
AMD Ryzen 5 PRO 4400GE,14795.0,2664.0,35.0,6.0,,,,
AMD Ryzen 5 PRO 4500U,12049.0,2486.0,15.0,6.0,,,,
AMD Ryzen 5 PRO 4650G,16428.0,2664.0,65.0,6.0,,,,
AMD Ryzen 5 PRO 4650GE,15712.0,2632.0,35.0,6.0,,,,
AMD Ryzen 5 PRO 4650U,12889.0,2462.0,15.0,6.0,,,,
AMD Ryzen 5 PRO 5650G,20633.0,3234.0,65.0,6.0,,,,
AMD Ryzen 5 PRO 5650GE,18716.0,3223.0,35.0,6.0,,,,
AMD Ryzen 5 PRO 5650U,15373.0,2965.0,15.0,6.0,,,,
AMD Ryzen 5 PRO 5675U,14253.0,2783.0,15.0,6.0,,,,
AMD Ryzen 5 PRO 6650U,18649.0,3277.0,28.0,6.0,,,,
AMD Ryzen 7 1700,14628.0,1985.0,65.0,8.0,,,,
AMD Ryzen 7 1700X,15496.0,2074.0,95.0,8.0,,,,
AMD Ryzen 7 1800X,16306.0,2186.0,95.0,8.0,,,,
AMD Ryzen 7 2700,15654.0,2197.0,65.0,8.0,,,,
AMD Ryzen 7 2700E,14657.0,2410.0,45.0,8.0,,,,
AMD Ryzen 7 2700U,6895.0,1806.0,15.0,4.0,,,,
AMD Ryzen 7 2700X,17578.0,2436.0,105.0,8.0,,,,
AMD Ryzen 7 2800H,7656.0,2164.0,45.0,4.0,,,,
AMD Ryzen 7 3700C,7145.0,2301.0,15.0,4.0,,,,
AMD Ryzen 7 3700U,7317.0,2013.0,15.0,4.0,,,,
AMD Ryzen 7 3700X,22716.0,2680.0,65.0,8.0,,,,
AMD Ryzen 7 3750H,8277.0,2104.0,35.0,4.0,,,,
AMD Ryzen 7 3780U,7651.0,2227.0,15.0,4.0,,,,
AMD Ryzen 7 3800X,23275.0,2735.0,105.0,8.0,,,,
AMD Ryzen 7 3800XT,23815.0,2845.0,105.0,8.0,,,,
AMD Ryzen 7 4700G,20138.0,2758.0,65.0,8.0,,,,
AMD Ryzen 7 4700GE,20392.0,2727.0,35.0,8.0,,,,
AMD Ryzen 7 4700U,13648.0,2553.0,15.0,8.0,,,,
AMD Ryzen 7 4800H,19056.0,2638.0,45.0,8.0,,,,
AMD Ryzen 7 4800HS,18864.0,2609.0,45.0,8.0,,,,
AMD Ryzen 7 4800U,17073.0,2603.0,15.0,8.0,,,,
AMD Ryzen 7 4850U Mobile,15920.0,2653.0,15.0,8.0,,,,
AMD Ryzen 7 5700G,24545.0,3281.0,65.0,8.0,,,,
AMD Ryzen 7 5700GE,22566.0,3371.0,35.0,8.0,,,,
AMD Ryzen 7 5700U,16104.0,2618.0,15.0,8.0,,,,
AMD Ryzen 7 5700X,27065.0,3397.0,65.0,8.0,,,,
AMD Ryzen 7 5800,25644.0,3386.0,65.0,8.0,,,,
AMD Ryzen 7 5800H,21469.0,3083.0,45.0,8.0,,,,
AMD Ryzen 7 5800HS,20684.0,3060.0,35.0,8.0,,,,
AMD Ryzen 7 5800HS Creator Edition,20948.0,3101.0,,8.0,,,,
AMD Ryzen 7 5800U,18852.0,3092.0,15.0,8.0,,,,
AMD Ryzen 7 5800X,28368.0,3485.0,105.0,8.0,,,,
AMD Ryzen 7 5800X3D,25508.0,2850.0,105.0,8.0,,,,
AMD Ryzen 7 5825U,18122.0,3064.0,15.0,8.0,,,,
AMD Ryzen 7 6800H,23447.0,3311.0,45.0,8.0,,,,
AMD Ryzen 7 6800HS,25460.0,3428.0,35.0,8.0,,,,
AMD Ryzen 7 Extreme Edition,18209.0,2666.0,,8.0,,,,
AMD Ryzen 7 PRO 1700,14590.0,2026.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 1700X,15530.0,2231.0,95.0,8.0,,,,
AMD Ryzen 7 PRO 2700,15059.0,2145.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 2700U,7372.0,2051.0,15.0,4.0,,,,
AMD Ryzen 7 PRO 2700X,17221.0,2395.0,105.0,8.0,,,,
AMD Ryzen 7 PRO 3700,22800.0,2673.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 3700U,7310.0,2009.0,15.0,4.0,,,,
AMD Ryzen 7 PRO 4700G,20848.0,2700.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 4750G,20570.0,2710.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 4750GE,18550.0,2709.0,35.0,8.0,,,,
AMD Ryzen 7 PRO 4750U,15511.0,2562.0,15.0,8.0,,,,
AMD Ryzen 7 PRO 5750G,25004.0,3361.0,65.0,8.0,,,,
AMD Ryzen 7 PRO 5750GE,22315.0,3320.0,35.0,8.0,,,,
AMD Ryzen 7 PRO 5850U,17581.0,3057.0,15.0,8.0,,,,
AMD Ryzen 7 PRO 5875U,20369.0,2919.0,15.0,8.0,,,,
AMD Ryzen 7 PRO 6850U,24352.0,3442.0,28.0,8.0,,,,
AMD Ryzen 9 3900,30660.0,2627.0,65.0,12.0,,,,
AMD Ryzen 9 3900X,32751.0,2725.0,105.0,12.0,,,,
AMD Ryzen 9 3900XT,32869.0,2786.0,105.0,12.0,,,,
AMD Ryzen 9 3950X,39157.0,2738.0,105.0,16.0,,,,
AMD Ryzen 9 4900H,19339.0,2733.0,45.0,8.0,,,,
AMD Ryzen 9 4900HS,19425.0,2628.0,35.0,8.0,,,,
AMD Ryzen 9 5900,34721.0,3432.0,65.0,12.0,,,,
AMD Ryzen 9 5900H,20960.0,3312.0,,8.0,,,,
AMD Ryzen 9 5900HS,22215.0,3201.0,35.0,8.0,,,,
AMD Ryzen 9 5900HX,23160.0,3230.0,45.0,8.0,,,,
AMD Ryzen 9 5900X,39457.0,3494.0,105.0,12.0,,,,
AMD Ryzen 9 5950X,46195.0,3498.0,105.0,16.0,,,,
AMD Ryzen 9 5980HS,21412.0,3145.0,35.0,8.0,,,,
AMD Ryzen 9 5980HX,23425.0,3333.0,45.0,8.0,,,,
AMD Ryzen 9 6900HS,24390.0,3354.0,35.0,8.0,,,,
AMD Ryzen 9 PRO 3900,31372.0,2623.0,65.0,12.0,,,,
AMD Ryzen Embedded R1305G,3268.0,1668.0,8.0,2.0,,,,
AMD Ryzen Embedded R1505G,3966.0,1817.0,15.0,2.0,,,,
AMD Ryzen Embedded R1606G,4253.0,1923.0,15.0,2.0,,,,
AMD Ryzen Embedded R2314,6643.0,1969.0,,4.0,,,,
AMD Ryzen Embedded V1202B,3253.0,1424.0,15.0,2.0,,,,
AMD Ryzen Embedded V1404I,5917.0,1938.0,15.0,4.0,,,,
AMD Ryzen Embedded V1500B,4588.0,1217.0,16.0,4.0,,,,
AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,5257.0,1237.0,,4.0,,,,
AMD Ryzen Embedded V1605B,6822.0,1961.0,15.0,4.0,,,,
AMD Ryzen Embedded V1756B,8215.0,2143.0,45.0,4.0,,,,
AMD Ryzen Embedded V1807B,8488.0,2190.0,45.0,4.0,,,,
AMD Ryzen Embedded V2718,17972.0,2439.0,15.0,8.0,,,,
AMD Ryzen Embedded V2748,16186.0,2646.0,54.0,8.0,,,,
AMD Ryzen Threadripper 1900X,16955.0,2343.0,180.0,8.0,,,,
AMD Ryzen Threadripper 1920,22066.0,2299.0,140.0,12.0,,,,
AMD Ryzen Threadripper 1920X,22903.0,2300.0,180.0,12.0,,,,
AMD Ryzen Threadripper 1950X,28037.0,2293.0,180.0,16.0,,,,
AMD Ryzen Threadripper 2920X,25203.0,2482.0,180.0,12.0,,,,
AMD Ryzen Threadripper 2950X,29981.0,2488.0,180.0,16.0,,,,
AMD Ryzen Threadripper 2970WX,30433.0,2358.0,250.0,24.0,,,,
AMD Ryzen Threadripper 2990WX,32475.0,2290.0,250.0,32.0,,,,
AMD Ryzen Threadripper 2990X,26469.0,2285.0,250.0,32.0,,,,
AMD Ryzen Threadripper 3960X,54757.0,2678.0,280.0,24.0,,,,
AMD Ryzen Threadripper 3970X,63835.0,2694.0,280.0,32.0,,,,
AMD Ryzen Threadripper 3990X,81568.0,2569.0,280.0,64.0,,,,
AMD Ryzen Threadripper PRO 3945WX,33417.0,2708.0,280.0,12.0,,,,
AMD Ryzen Threadripper PRO 3955WX,40225.0,2696.0,280.0,16.0,,,,
AMD Ryzen Threadripper PRO 3975WX,63495.0,2666.0,280.0,32.0,,,,
AMD Ryzen Threadripper PRO 3995WX,83971.0,2626.0,280.0,64.0,,,,
AMD Ryzen Threadripper PRO 5945WX,41578.0,3347.0,280.0,12.0,,,,
AMD Ryzen Threadripper PRO 5955WX,51656.0,3346.0,280.0,16.0,,,,
AMD Ryzen Threadripper PRO 5965WX,68405.0,3346.0,280.0,24.0,,,,
AMD Ryzen Threadripper PRO 5975WX,80842.0,3340.0,280.0,32.0,,,,
AMD Ryzen Threadripper PRO 5995WX,108822.0,3330.0,280.0,64.0,,,,
AMD Ryzen™ 3 1200,,,,,,,AMD,
AMD Ryzen™ 3 1300X,,,,,,,AMD,
AMD Ryzen™ 3 2200G with Radeon™ Vega 8 Graphics,,,,,,,AMD,
AMD Ryzen™ 3 2200GE with Radeon™ Vega 8 Graphics,,,,,,,AMD,
AMD Ryzen™ 3 2200U,,,,,,,AMD,
AMD Ryzen™ 3 2300U,,,,,,,AMD,
AMD Ryzen™ 3 2300X,,,,,,,AMD,
AMD Ryzen™ 3 3100,,,,,,,AMD,
AMD Ryzen™ 3 3200G with Radeon™ Vega 8 Graphics,,,,,,,AMD,
AMD Ryzen™ 3 3200GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 3 3200U,,,,,,,AMD,
AMD Ryzen™ 3 3250C,,,,,,,AMD,
AMD Ryzen™ 3 3250U,,,,,,,AMD,
AMD Ryzen™ 3 3300U,,,,,,,AMD,
AMD Ryzen™ 3 3300X,,,,,,,AMD,
AMD Ryzen™ 3 3350U,,,,,,,AMD,
AMD Ryzen™ 3 4100,,,,,,,AMD,
AMD Ryzen™ 3 4300G (OEM Only),,,,,,,AMD,
AMD Ryzen™ 3 4300GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 3 4300U,,,,,,,AMD,
AMD Ryzen™ 3 5125C,,,,,,,AMD,
AMD Ryzen™ 3 5300G (OEM Only),,,,,,,AMD,
AMD Ryzen™ 3 5300GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 3 5300U,,,,,,,AMD,
AMD Ryzen™ 3 5400U,,,,,,,AMD,
AMD Ryzen™ 3 5425C,,,,,,,AMD,
AMD Ryzen™ 3 5425U,,,,,,,AMD,
AMD Ryzen™ 3 PRO 1200,,,,,,,AMD,
AMD Ryzen™ 3 PRO 1300,,,,,,,AMD,
AMD Ryzen™ 3 PRO 2200G with Radeon™ Vega 8 Graphics,,,,,,,AMD,
AMD Ryzen™ 3 PRO 2200GE with Radeon™ Vega 8 Graphics,,,,,,,AMD,
AMD Ryzen™ 3 PRO 2300U,,,,,,,AMD,
AMD Ryzen™ 3 PRO 3200G,,,,,,,AMD,
AMD Ryzen™ 3 PRO 3200GE,,,,,,,AMD,
AMD Ryzen™ 3 PRO 3300U,,,,,,,AMD,
AMD Ryzen™ 3 PRO 4350G,,,,,,,AMD,
AMD Ryzen™ 3 PRO 4350GE,,,,,,,AMD,
AMD Ryzen™ 3 PRO 4450U,,,,,,,AMD,
AMD Ryzen™ 3 PRO 5350G,,,,,,,AMD,
AMD Ryzen™ 3 PRO 5350GE,,,,,,,AMD,
AMD Ryzen™ 3 PRO 5450U,,,,,,,AMD,
AMD Ryzen™ 3 PRO 5475U,,,,,,,AMD,
AMD Ryzen™ 5 1400,,,,,,,AMD,
AMD Ryzen™ 5 1500X,,,,,,,AMD,
AMD Ryzen™ 5 1600,,,,,,,AMD,
AMD Ryzen™ 5 1600 (AF),,,,,,,AMD,
AMD Ryzen™ 5 1600X,,,,,,,AMD,
AMD Ryzen™ 5 2400G with Radeon™ RX Vega 11 Graphics,,,,,,,AMD,
AMD Ryzen™ 5 2400GE with Radeon™ RX Vega 11 Graphics,,,,,,,AMD,
AMD Ryzen™ 5 2500U,,,,,,,AMD,
AMD Ryzen™ 5 2500X,,,,,,,AMD,
AMD Ryzen™ 5 2600,,,,,,,AMD,
AMD Ryzen™ 5 2600E,,,,,,,AMD,
AMD Ryzen™ 5 2600H,,,,,,,AMD,
AMD Ryzen™ 5 2600X,,,,,,,AMD,
AMD Ryzen™ 5 3400G with Radeon™ RX Vega 11 Graphics,,,,,,,AMD,
AMD Ryzen™ 5 3400GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 5 3450U,,,,,,,AMD,
AMD Ryzen™ 5 3500,,,,,,,AMD,
AMD Ryzen™ 5 3500C,,,,,,,AMD,
AMD Ryzen™ 5 3500U,,,,,,,AMD,
AMD Ryzen™ 5 3550H,,,,,,,AMD,
AMD Ryzen™ 5 3580U Microsoft Surface® Edition,,,,,,,AMD,
AMD Ryzen™ 5 3600,,,,,,,AMD,
AMD Ryzen™ 5 3600X,,,,,,,AMD,
AMD Ryzen™ 5 3600XT,,,,,,,AMD,
AMD Ryzen™ 5 4500,,,,,,,AMD,
AMD Ryzen™ 5 4500U,,,,,,,AMD,
AMD Ryzen™ 5 4600G,,,,,,,AMD,
AMD Ryzen™ 5 4600GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 5 4600H,,,,,,,AMD,
AMD Ryzen™ 5 4600U,,,,,,,AMD,
AMD Ryzen™ 5 4680U Microsoft Surface® Edition,,,,,,,AMD,
AMD Ryzen™ 5 5500,,,,,,,AMD,
AMD Ryzen™ 5 5500U,,,,,,,AMD,
AMD Ryzen™ 5 5560U,,,,,,,AMD,
AMD Ryzen™ 5 5600,,,,,,,AMD,
AMD Ryzen™ 5 5600G,,,,,,,AMD,
AMD Ryzen™ 5 5600GE,,,,,,,AMD,
AMD Ryzen™ 5 5600H,,,,,,,AMD,
AMD Ryzen™ 5 5600HS,,,,,,,AMD,
AMD Ryzen™ 5 5600U,,,,,,,AMD,
AMD Ryzen™ 5 5600X,,,,,,,AMD,
AMD Ryzen™ 5 5625C,,,,,,,AMD,
AMD Ryzen™ 5 5625U,,,,,,,AMD,
AMD Ryzen™ 5 6600H,,,,,,,AMD,
AMD Ryzen™ 5 6600HS​,,,,,,,AMD,
AMD Ryzen™ 5 6600U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 1500,,,,,,,AMD,
AMD Ryzen™ 5 PRO 1600,,,,,,,AMD,
AMD Ryzen™ 5 PRO 2400G with Radeon™ Vega 11 Graphics,,,,,,,AMD,
AMD Ryzen™ 5 PRO 2400GE with Radeon™ Vega 11 Graphics,,,,,,,AMD,
AMD Ryzen™ 5 PRO 2500U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 2600,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3350G,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3350GE,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3400G,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3400GE,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3500U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 3600,,,,,,,AMD,
AMD Ryzen™ 5 PRO 4650G,,,,,,,AMD,
AMD Ryzen™ 5 PRO 4650GE,,,,,,,AMD,
AMD Ryzen™ 5 PRO 4650U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 5650G,,,,,,,AMD,
AMD Ryzen™ 5 PRO 5650GE,,,,,,,AMD,
AMD Ryzen™ 5 PRO 5650U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 5675U,,,,,,,AMD,
AMD Ryzen™ 5 PRO 6650H,,,,,,,AMD,
AMD Ryzen™ 5 PRO 6650HS,,,,,,,AMD,
AMD Ryzen™ 5 PRO 6650U,,,,,,,AMD,
AMD Ryzen™ 7 1700,,,,,,,AMD,
AMD Ryzen™ 7 1700X,,,,,,,AMD,
AMD Ryzen™ 7 1800X,,,,,,,AMD,
AMD Ryzen™ 7 2700,,,,,,,AMD,
AMD Ryzen™ 7 2700E,,,,,,,AMD,
AMD Ryzen™ 7 2700U,,,,,,,AMD,
AMD Ryzen™ 7 2700X,,,,,,,AMD,
AMD Ryzen™ 7 2800H,,,,,,,AMD,
AMD Ryzen™ 7 3700C,,,,,,,AMD,
AMD Ryzen™ 7 3700U,,,,,,,AMD,
AMD Ryzen™ 7 3700X,,,,,,,AMD,
AMD Ryzen™ 7 3750H,,,,,,,AMD,
AMD Ryzen™ 7 3780U Microsoft Surface® Edition,,,,,,,AMD,
AMD Ryzen™ 7 3800X,,,,,,,AMD,
AMD Ryzen™ 7 3800XT,,,,,,,AMD,
AMD Ryzen™ 7 4700G (OEM Only),,,,,,,AMD,
AMD Ryzen™ 7 4700GE (OEM Only),,,,,,,AMD,
AMD Ryzen™ 7 4700U,,,,,,,AMD,
AMD Ryzen™ 7 4800H,,,,,,,AMD,
AMD Ryzen™ 7 4800HS,,,,,,,AMD,
AMD Ryzen™ 7 4800U,,,,,,,AMD,
AMD Ryzen™ 7 4980U Microsoft Surface® Edition,,,,,,,AMD,
AMD Ryzen™ 7 5700G,,,,,,,AMD,
AMD Ryzen™ 7 5700GE,,,,,,,AMD,
AMD Ryzen™ 7 5700U,,,,,,,AMD,
AMD Ryzen™ 7 5700X,,,,,,,AMD,
AMD Ryzen™ 7 5800 (OEM Only),,,,,,,AMD,
AMD Ryzen™ 7 5800H,,,,,,,AMD,
AMD Ryzen™ 7 5800HS,,,,,,,AMD,
AMD Ryzen™ 7 5800U,,,,,,,AMD,
AMD Ryzen™ 7 5800X,,,,,,,AMD,
AMD Ryzen™ 7 5800X3D,,,,,,,AMD,
AMD Ryzen™ 7 5825C,,,,,,,AMD,
AMD Ryzen™ 7 5825U,,,,,,,AMD,
AMD Ryzen™ 7 6800H,,,,,,,AMD,
AMD Ryzen™ 7 6800HS,,,,,,,AMD,
